#OTU ID	S0203-T6	S0204-T6	S0407-T6	S0408-T6	S0713-T6	S0714-T6	S1019-T0	S1020-T0	S1121-T0	S1121-T6	S1122-T0	S1122-T6	S1223-T0	S1223-T6	S1224-T0	S1224-T6	S1325-T0	S1326-T0	S1427-T0	S1427-T6	S1428-T0	S1428-T6	S1529-T0	S1529-T6	S1530-T0	S1530-T6	S1631-T0	S1631-T6	S1632-T0	S1632-T6	S1-T0	S10-T0	S11-T0	S12-T0	S13-T0	S14-T0	S15-T0	S16-T0	S17-T0	S19-T0	S2-T0	S20-T0	S21-T0	S22-T0	S23-T0	S24-T0	S25-T0	S26-T0	S3-T0	S4-T0	S5-T0	S6-T0	S7-T0	S8-T0	S9-T0	S0509-T0	S0510-T0	S0611-T0	S0612-T0	S0713-T0	S0714-T0	S0815-T0	S0816-T0	S0917-T0	S0918-T0
EC:1.1.1.1	16056.59496449045	7486.331348694996	12492.053192063551	10933.652080394839	8785.435883344144	18864.475467563436	10667.823850984798	8975.531317995405	13851.408945655901	17059.29593020922	15436.594708138553	17640.861804249384	8668.068591555797	11503.429680697642	10310.266403614813	6344.022468395839	12299.186324782722	10862.175049853933	9056.403747944092	13304.909038669786	7034.520999959609	16827.217632817206	17474.176550798355	14893.662754748468	20840.951135888397	11951.717073262804	17128.618447380442	15775.366429969632	15648.713811675894	10106.452491758439	12681.57334175745	26225.877073104653	50982.47769683563	14354.218723035909	20562.26634786334	31039.08720650166	14117.185283421704	25409.593203745553	21237.59840486619	13330.330711155484	13525.500686772459	25875.639998050578	10327.516013622255	14472.599560383056	13589.197386094738	11888.798845165116	18331.97028784938	8228.791617311017	14043.631175781717	15389.068447530139	17875.591857168158	17879.111686751676	12698.367265942303	14516.381027288291	20756.22088519641	12762.430931631618	7566.185981599448	9705.032751101211	9004.794023150389	10996.341842068037	7764.478205703894	12681.041578626315	16257.29286417574	20980.31098407258	13893.835202141927
EC:1.1.1.10	0.0014132094752033425	0.0005301352841057822	0.31206002276099004	0.5185704183534121	0.0019009679520989346	0.41838220304978807	1.5340159593575278	1.181794418117349	0.0032125284743272893	0.0015910684662343657	0.2295343550259631	1.3161835058919258	0.0017924931475116	0.46025236178491724	1.348880761461662	0.0002999446752445422	0.0005347988434061212	0.16672371490798565	0.1670683903457051	0.18858458248251744	0.2721468856036116	0.003775761207305549	0.2274814915519005	0.0833936404103426	0.4147192372590971	0.16629054985726702	0.20844294042136888	0.004213475932015009	0.3540000397516179	0.35309572325475536	0.7676303089505426	0.002729783018615501	1.3315685753879658	0.00016150240324223924	0.00012108606015033679	0.37449728284144573	0.003418787053147013	0.6876760706166329	1.3913309900208541	0.0004153268160069089	0.0001538019442781088	0.00246278942260012	0.0011415190405540143	0.00042103073539487897	0.0007196341158634998	0.0006646636750221917	0.0	0.00022455800879491136	1.285487684341717	0.004210388341397257	0.02081150193929369	0.0011589850212558128	0.00043006191435372823	0.0030611931877541215	0.00034769667998148403	0.7254332926819237	0.1670642953764477	0.0006805206180193276	0.49843885313888686	0.000809105718480233	0.29088568065855397	0.002925330149024132	0.002328128148741313	0.5198164984050416	0.47764469938977994
EC:1.1.1.100	29036.438969761606	18575.619957943236	24248.548748189583	23584.252483472694	26580.672431275372	58456.9803154739	24091.471347547027	19443.077322025056	25455.84552843259	28444.0447662273	25035.393315140995	33195.61796369144	18231.50239102859	28797.411627475187	27772.713511515445	9625.054232664692	30760.749790359518	24932.822709043987	24342.368087123163	33363.53686013081	17588.3672896731	31980.18025781907	31623.757607052412	25150.632657573115	37045.29267531888	23550.22762247391	26278.62414337116	26262.275189350534	30051.024106321507	18461.64756056153	28708.496434684694	60503.70449317271	94689.1201147646	44178.67881293762	43854.872611041195	56864.405929010194	34059.4250195668	45503.26518822298	53053.9383561583	27355.166662061125	22690.356671163172	41691.60232898495	28851.81405125107	25152.732725032987	26695.36639204244	26963.05260905643	28585.410894086028	12903.361416006013	30474.882830019265	40294.82971116358	54572.55024283425	40106.19610330376	26387.71950572664	19252.063593974173	37755.06335577702	23823.240747785138	24040.895937618767	18275.954374185443	25155.065129939012	29854.419320778954	25157.02814364802	25440.612420241298	29122.51737846236	40342.95314912242	27554.00405652001
EC:1.1.1.101	2.984661379078003e-30	1.119134431733687e-30	4.090710770362709e-30	2.9074232930944342e-30	4.232283638553768e-30	1.0317372657348676e-29	6.36787128183122e-30	5.969141021483103e-30	6.985230759681065e-30	3.1774839890275715e-30	1.9296799928789038e-30	7.538255455323418e-30	3.987847813499885e-30	1.137217230687487e-29	9.210778056045262e-30	6.689726929541575e-31	1.1062311279576084e-30	2.367120164555257e-30	3.125870773923257e-30	4.92688120238718e-30	3.023189553733336e-30	5.274179984303887e-30	1.4157286819105913e-31	1.2090940848204318e-30	2.019639645965649e-30	1.3893768643397268e-30	2.907241556421531e-30	4.9525060732664344e-30	5.197305371666122e-30	3.1645806852514924e-30	5.0428291996989846e-30	5.9177095430516916e-30	1.658219924564417e-29	3.6020208569278463e-31	2.700606959331372e-31	4.734058592437612e-30	7.564243799548476e-30	1.1333280658873736e-29	1.1513563438393029e-29	9.263118217841185e-31	2.3153252127780404e-31	5.4928092018056114e-30	2.508511296073414e-30	9.390333888872947e-31	1.5309497325307858e-30	1.4408083427711385e-30	0.0	3.860086932449417e-31	6.303354762950827e-30	9.236584663597418e-30	4.6144213406658866e-29	2.559942774504825e-30	9.134085180080401e-31	4.553957549591219e-30	6.431660854020004e-31	3.177483989027571e-30	3.1774839890275715e-30	1.453711646547217e-30	4.1679488563462776e-30	1.787925388014942e-30	3.048814424612591e-30	6.509444150022279e-30	5.14587389323471e-30	0.0019251478831204994	3.8591782490849044e-30
EC:1.1.1.102	20.474527801776233	1.139648997032041	8.004379756134734	20.017860925639702	255.1749813905195	276.88030759320037	5.204092454785793	4.151791279758096	5.828205561927956	4.380899006101334	1.7360655065746449	22.065550350578977	31.543591327292646	30.707478241086648	9.146638543663764	0.4552634943419884	15.862478490975992	7.386498369122659	82.35533792839003	71.73320667724089	2.355887618980925	4.499565131358329	0.3699436458368758	12.616143814809966	2.3295231129352723	1.3185968930478615	2.4907124748541314	4.17114813684104	30.86409730933519	2.815252336709298	183.41185314887298	159.59183434233822	124.94587339350355	0.24513236777664246	0.18378743618369864	29.005299717474813	37.63092194753119	27.714692902931994	125.84178990563761	0.6303933796960376	8.18408643914662	3.7760769634141447	15.998503144681367	145.82905093052568	1.484634939179387	71.47924191320828	0.0	0.9491356535435412	4.627949950084465	97.46964786805421	41.951023720558005	39.36138783750234	127.35520962260146	3.0991558384193274	1.2286452027891084	2.8190014137673827	2.1624088386512694	1.372305803317263	10.975927573042782	95.65622811957839	79.10942542769786	4.519489831423059	5.790540003091234	11.43715695558186	3.3923200879898623
EC:1.1.1.103	183.62617189589403	117.30180456450465	225.89207876015325	137.37173192747068	148.0942783436073	394.4402256108725	310.2951065166256	250.76801019626427	208.49508811771446	189.07742276363405	144.54349257724706	358.8117273574604	279.9662700432857	615.6462552433208	509.2227084874903	106.11908104248234	251.0174902485818	236.6868765442563	148.264629330251	195.95645360349454	181.06339902687563	181.98926028086166	77.10905640177067	195.92138050609918	222.24778250557924	203.45749945516602	221.17421909643576	280.90550762367076	242.58980522321596	210.66844772100518	253.80118920862918	387.018531166042	766.8498951156196	1042.993667784316	70.8246429957784	278.0477184826925	256.9703344343445	403.0545622683375	408.0084088736155	173.66024033012505	95.3117770605237	433.2585790083504	507.15589051981954	225.29980479882724	56.228585623288645	247.395716493145	30.13215866229175	20.826708992581963	522.0728027182711	306.56236131179855	975.9189021295431	253.23969778383105	127.02210868738166	106.4829421464626	157.2904578834964	93.41178840137125	223.5092772139293	67.14536685851111	308.5552779971158	99.3580542025999	187.82006172878604	122.96979966017459	120.45144159978933	354.07400286094094	203.40228406064625
EC:1.1.1.105	1.8986499573394422	0.21842226054293662	3.7734561125985104	0.5674438655677005	4.709256959638683	6.314231647043803	1.242821953095803	1.611585891872447	1.363312440115023	0.620151803074489	0.376617012413917	1.471246662075425	0.7783110852701619	4.1611345129002615	1.7976740839293786	0.1305638748065199	24.3090414788784	16.395080227405003	0.610078415287189	0.9615828975834706	0.590038048738511	2.9709850276359395	0.027630877064460473	1.7906665193128308	0.3941745016910774	0.27116566772503253	1.4636571011524677	4.594127889860587	1.0143617744408737	0.617633456127664	0.9842125504295882	1.1549635673593865	21.891650418720815	10.513827876135558	0.05270793750678853	0.9239495720823248	1.4763188256443822	11.15255782818252	8.852552628951464	0.1807889350417908	0.04518836634162086	4.072035466490697	0.48958792826796915	0.18327181231330847	0.298796544789493	2.6098351773630837	0.0	0.07533759035290635	1.2302302183616778	1.8027107778230285	9.005998848274665	0.49962584637996177	26.266614665785447	0.8887991238526964	0.12552718091286985	0.620151803074489	0.620151803074489	5.546581672743784	0.8134615334997901	0.3489506656741491	0.5950392729568535	1.2704528301602636	1.0216810302614752	5.766042868839341	0.7531985551525266
EC:1.1.1.107	7.124064123033758	4.3692168511321885	7.148237958875308	4.7804995589710195	6.008920691291522	23.423843983527863	13.265768178482523	17.49690495340189	23.928946055041862	3.1806746994903383	1.931617705284169	13.454617899929199	4.87679238069479	24.4797028233724	16.703161048071856	1.8504002474182912	1.4031576412539428	8.67187521440993	5.4930281631100595	8.672142072545688	3.026225327500674	11.97543946050502	0.8311159734882394	3.0804649520883145	3.794054844443268	2.7695739108175728	9.99970950737742	11.259857270858655	9.43669955817948	6.416717065200123	17.356833495386336	12.815154404138122	36.095109140843434	16.607863832164597	0.27033188077342957	18.62209389508221	15.253019492633218	19.517195931674753	20.87841554154274	0.9272419894361847	0.5275806949803784	30.40700767833567	16.492081375740767	0.9399763310607743	1.5324870549363192	7.351047959263428	0.0	0.38639630872326	31.614459337218854	11.116016436370389	65.58903878143504	2.562513373199548	0.9143257286455295	4.558530463270927	0.6438119287060344	7.119034269113942	12.338426136686406	1.4551714093584542	12.344668971207723	4.940909793956001	5.315617935880344	18.626875076420067	5.151041187146472	29.87492685805475	14.201560725729289
EC:1.1.1.108	58.630938085057934	24.298206753079352	76.22647268227529	87.19931037004542	67.64988131447944	254.91909315405925	167.24373920730605	109.94340376880848	99.444930151761	157.51436301085252	84.82394441834332	152.2854055207847	62.19048501422148	192.7531436737048	205.44090007983436	27.641622802744056	34.77887006125201	78.42813039604512	51.42885303955569	209.22678094774383	122.14151272592719	224.3701919440348	9.453343841181445	32.32543516655922	130.44256420664567	52.61876176924666	77.85417946680117	157.8582683350244	131.99062138499573	103.84755964614797	132.2386159154699	155.27336220225118	479.99056323372594	63.15404360527783	2.8592765518553445	191.14374188191027	129.08233119376845	289.90867647115033	317.44001867659466	9.807357055724555	20.697046939156987	58.15529912737277	88.34512110764855	53.06423799816754	21.068137068731705	25.307628951916417	0.0	21.979754675884	83.45598787414123	311.8564304057359	529.0829779077181	168.56484814892724	26.30266773662579	65.64969804278817	24.487901893334293	96.38784705410947	36.62376841407907	25.190840552237145	77.2441084460498	57.25695536088408	48.93403777344766	100.51803452878545	89.63305985697242	165.1192674227126	76.94066289146356
EC:1.1.1.11	98.65865415122603	37.38635931795941	11.209139981096408	0.0020155866420973794	4.384193898961917	18.51780665246722	85.25333495098474	8.773408616003303	105.22933749012948	217.26273534835778	41.592646719947396	87.86260320601832	5.848944914868212	1.9588608534520946	0.006385420814775559	0.000463768872956648	50.66541272970746	29.718599171820145	40.82419014111101	40.475944760954725	29.52090780708718	90.23387601743603	27.981303443331214	41.6820184055294	95.77965573431169	37.709306079372055	43.90228045130107	41.20785516680232	55.542316082344335	64.79623392469114	0.0034959681300736397	102.01002739753137	117.05291983826228	0.5711075316239013	0.0002442340387625965	55.53524414846706	35.90045787303131	58.95571660115162	10.54621490169883	0.000642170590997021	65.27350635013556	83.32385901264112	21.921539839193322	17.17065099177058	43.3613571631944	25.99462721030118	0.0	70.4862489553762	33.13047470870995	91.6690521433401	159.33027721330805	111.43096236187242	28.01050014286712	0.6326951311182926	77.45895970150482	64.303435522137	0.002202807654108675	37.50837251370603	10.723136964558593	9.742623090557307	8.285327521826112	8.773783184017239	27.28349196076035	22.902579847074932	75.01740483659098
